06:56:42 loading abstraction from abstraction/
06:56:42   loaded_streets=('flop', 'turn', 'river'), lru_max=2000000
06:56:42 warming preflop-tier cache (~6s)...
06:56:44 config: DeepCFRConfig(advantage_hidden=(256, 256, 256), policy_hidden=(256, 256, 256), activation='relu', layer_norm=True, learning_rate=0.001, optimizer='adam', grad_clip=1.0, batch_size=256, outer_iters=250, traversals_per_iter=400, train_steps_per_iter=200, policy_train_steps=4000, advantage_buffer_size=500000, policy_buffer_size=500000, cfr_weighting='linear', num_players_train=(6, 8, 9), seat_randomization=True, seed=2026, checkpoint_every=25, lbr_every=25)
06:56:44 training -> /Users/joshuatseppich/projects/decision-db/training/pilot/
07:25:11 [iter 45/250] 27.0s trav + 2.1s train (adv_buf=259697, policy_buf=500000, wall=28.4min, eta=129.6min)
07:25:57 [iter 46/250] 43.7s trav + 2.0s train (adv_buf=267802, policy_buf=500000, wall=29.2min, eta=129.5min)
07:26:42 [iter 47/250] 42.7s trav + 2.0s train (adv_buf=276449, policy_buf=500000, wall=30.0min, eta=129.4min)
07:27:07 [iter 48/250] 23.3s trav + 2.0s train (adv_buf=280342, policy_buf=500000, wall=30.4min, eta=127.8min)
07:27:47 [iter 49/250] 38.2s trav + 2.0s train (adv_buf=287919, policy_buf=500000, wall=31.0min, eta=127.3min)
07:28:21 [iter 50/250] 32.3s trav + 2.0s train (adv_buf=293980, policy_buf=500000, wall=31.6min, eta=126.5min)
07:28:24 [iter 50] checkpoint -> iter_0050.pt
07:29:09 [iter 51/250] 42.8s trav + 2.1s train (adv_buf=301006, policy_buf=500000, wall=32.4min, eta=126.5min)
07:29:58 [iter 52/250] 46.3s trav + 2.1s train (adv_buf=308615, policy_buf=500000, wall=33.2min, eta=126.5min)
07:30:35 [iter 53/250] 35.5s trav + 2.0s train (adv_buf=315704, policy_buf=500000, wall=33.8min, eta=125.8min)
07:31:09 [iter 54/250] 32.0s trav + 2.0s train (adv_buf=321476, policy_buf=500000, wall=34.4min, eta=124.9min)
07:31:47 [iter 55/250] 35.4s trav + 2.1s train (adv_buf=328122, policy_buf=500000, wall=35.0min, eta=124.2min)
07:32:15 [iter 56/250] 25.8s trav + 2.1s train (adv_buf=332986, policy_buf=500000, wall=35.5min, eta=123.0min)
07:32:33 [iter 57/250] 16.2s trav + 2.1s train (adv_buf=335793, policy_buf=500000, wall=35.8min, eta=121.2min)
